Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;S4;I;2;PORTO ALEGRE;RS;03/2019;0;0;321;0;0;0;321;0;0;0;0;0;0;321;1.886;0;-930;-737;-201;0;27;0;44;365;0;365;-140;0;225;0
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S4;I;2;FLORIANOPOLIS;SC;03/2019;0;0;0;0;320;0;321;0;0;0;0;0;0;321;0;6;-110;-186;-15;0;0;0;-306;15;0;15;-4;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;03/2019;264;0;57;0;0;0;321;0;0;0;0;22;22;342;0;0;-101;-63;1;0;0;0;-165;177;0;177;0;0;177;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;03/2019;264;0;44;0;0;0;308;0;0;0;0;-10;-10;298;0;0;-125;-44;-3;0;8;-3;-167;131;0;131;-5;0;126;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;03/2019;277;0;27;0;0;0;304;-6;0;0;0;-7;-13;291;0;0;-51;-89;0;0;0;1;-142;149;0;149;0;0;149;0
PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;n1;S5;I;2;VITORIA;ES;03/2019;183;0;119;0;0;0;302;0;0;0;0;-5;-5;297;0;0;-109;-130;-14;0;7;-106;-352;-56;0;-56;0;0;-56;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;03/2019;273;0;29;0;0;0;301;-67;0;0;0;-20;-87;215;0;0;-123;-113;0;0;4;-2;-234;-20;0;-20;0;-4;-24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;b3S;S5;I;2;PINDAMONHANGABA;SP;03/2019;212;0;88;0;0;0;300;0;0;0;0;51;51;351;1;0;-135;-102;1;0;15;0;-222;129;0;129;0;0;129;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;03/2019;291;0;7;0;0;0;298;0;-23;0;0;-6;-30;269;61;0;-34;-180;0;0;7;-9;-156;113;0;113;0;0;113;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2019;274;0;24;0;0;0;298;-25;-15;0;0;-248;-288;10;0;0;-131;-155;1;0;1;-3;-289;-279;0;-279;0;0;-279;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;S5;I;2;MACEIO;AL;03/2019;290;0;7;0;0;0;297;-3;0;0;0;-77;-80;217;0;14;-171;-107;1;0;1;1;-265;-48;0;-48;0;0;-48;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;03/2019;289;0;1;0;0;0;290;-2;-11;0;0;-67;-80;210;0;0;-179;-207;0;0;33;1;-354;-144;0;-144;0;0;-144;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20158571;n1;S5;I;2;MACEIO;AL;03/2019;284;0;6;0;0;0;289;0;-17;0;0;-75;-92;197;0;0;-41;-87;-13;0;0;0;-141;56;0;56;-14;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;S5;I;2;SAO PAULO;SP;03/2019;235;0;54;0;0;0;288;0;0;0;0;-7;-7;281;0;0;-90;-73;0;0;0;0;-163;118;0;118;0;0;118;0
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76633486;n2;S4;I;2;CURITIBA;PR;03/2019;0;0;232;0;55;0;287;-90;0;0;0;0;-90;197;0;0;-106;-116;-9;0;58;-31;-204;-8;0;-8;0;0;-8;0
GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;11165756;n1;S5;I;2;AMERICANA;SP;03/2019;284;0;0;0;0;0;284;0;-9;0;0;-70;-79;205;8;26;0;-152;-14;0;0;-1;-133;71;0;71;12;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;03/2019;275;0;6;0;0;0;281;0;0;0;0;-27;-27;254;0;0;0;-70;0;0;24;0;-46;208;0;208;0;0;208;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2019;249;0;28;0;0;0;277;0;0;0;0;0;0;277;0;0;-94;-29;-5;0;0;-1;-130;147;-1;146;0;0;146;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2019;276;0;1;0;0;0;277;0;0;0;0;-15;-15;262;0;0;-194;-108;0;0;159;0;-143;118;3;121;0;0;121;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;03/2019;224;0;48;0;0;0;271;0;0;0;0;-7;-7;264;0;0;-123;-89;-1;0;7;0;-206;58;-21;37;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;S5;I;2;JACAREI;SP;03/2019;257;0;8;0;0;0;265;0;0;0;0;-32;-32;233;3;0;-15;-168;0;0;0;0;-180;52;0;52;0;0;52;0
BRKB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;33923111;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2019;0;0;257;0;0;0;257;0;0;0;0;0;0;257;20;0;-4;-274;-15;11;46;-107;-323;-66;0;-66;0;0;-66;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;03/2019;205;0;49;0;0;0;253;0;0;0;0;-5;-5;248;1;0;-112;-60;1;0;0;0;-172;77;0;77;0;0;77;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;03/2019;238;0;15;0;0;0;253;-6;0;0;0;-10;-16;237;0;0;0;-139;0;0;0;1;-140;97;0;97;0;0;97;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;03/2019;213;0;34;0;0;0;247;-26;0;0;0;-18;-43;203;9;0;-56;-88;1;0;0;-2;-136;67;1;68;0;0;67;-55
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;S5;I;2;SAO PAULO;SP;03/2019;227;0;16;0;0;0;243;0;0;0;0;-5;-5;238;0;0;-132;-74;0;0;0;0;-206;32;0;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;03/2019;197;0;44;0;0;0;241;-14;0;0;0;-4;-18;222;13;16;-101;-170;-2;0;2;-7;-249;-27;0;-27;-3;0;-30;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;03/2019;225;0;14;0;0;0;239;-18;-7;0;0;-14;-38;201;0;0;-81;-117;0;0;0;-2;-201;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;03/2019;226;0;13;0;0;0;239;0;0;0;0;-5;-5;234;0;0;-46;-106;0;0;0;0;-153;81;0;81;0;-4;77;0
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;S5;I;2;MINEIROS;GO;03/2019;232;0;3;0;0;0;236;-56;0;0;0;4;-52;184;0;39;-105;-139;0;0;26;-17;-196;-12;0;-12;0;0;-12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;03/2019;224;0;5;0;0;0;229;0;0;0;0;-10;-10;219;0;0;0;-89;0;0;0;0;-88;130;0;130;0;0;130;0
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;S4;I;2;MARINGA;PR;03/2019;0;0;1;0;226;0;227;0;0;0;0;0;0;227;0;0;-121;-88;-12;0;22;-10;-209;19;0;19;-7;0;12;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;03/2019;203;0;18;0;0;0;221;0;0;0;0;-14;-14;208;0;0;-83;-45;-1;0;11;-2;-120;88;0;88;-2;0;86;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;03/2019;5;0;214;0;0;0;219;-200;0;0;0;0;-199;20;0;0;-318;-234;0;0;451;-12;-112;-92;0;-92;0;0;-92;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;03/2019;207;0;11;0;0;0;219;-1;0;0;0;-4;-5;214;31;0;-142;-111;0;0;32;-2;-192;22;1;23;0;0;23;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;03/2019;211;0;5;0;0;0;217;0;0;0;0;-12;-12;205;0;0;-45;-52;0;0;15;0;-82;122;0;122;0;0;122;0
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;n2;S5;I;2;SAO PAULO;SP;03/2019;0;0;21;0;192;0;213;0;0;0;0;0;0;213;13;0;-99;-115;-11;0;0;0;-212;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;03/2019;195;0;17;0;0;0;213;0;0;0;0;0;0;212;0;0;-54;-92;0;0;0;0;-146;66;0;66;0;-4;62;0
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;n2;S4;I;2;SAO PAULO;SP;03/2019;0;0;212;0;0;0;212;0;0;0;0;0;0;212;769;0;-503;-289;-61;0;136;0;52;264;0;264;-37;0;227;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;S5;I;2;IBIA;MG;03/2019;197;0;12;0;0;0;209;0;0;0;0;6;6;214;0;20;-41;-24;-11;0;0;0;-56;158;0;158;-51;0;107;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;03/2019;116;0;92;0;0;0;208;0;0;0;0;1;1;208;0;0;-53;-86;0;0;0;0;-139;69;3;72;0;-2;70;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;03/2019;176;0;29;0;0;0;205;0;0;0;0;69;69;274;0;0;-78;-93;0;0;0;0;-172;102;0;102;0;0;102;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;S5;I;2;VALINHOS;SP;03/2019;192;0;10;0;0;0;202;0;0;0;0;-12;-12;190;0;0;-73;-108;0;0;0;0;-181;9;0;9;0;-2;7;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;03/2019;193;0;9;0;0;0;202;0;0;0;0;16;16;218;0;0;-137;-81;0;0;1;-2;-219;1;4;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;03/2019;145;0;55;0;0;0;200;0;0;0;0;-16;-16;184;0;0;-5;-97;0;0;0;0;-102;82;0;82;0;0;82;0
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;S4;I;2;SAO PAULO;SP;03/2019;0;0;199;0;0;0;199;0;0;0;0;0;0;199;0;0;-84;-563;-9;0;0;-749;-1.405;-1.206;0;-1.206;0;0;-1.206;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;03/2019;188;0;11;0;0;0;199;0;0;0;0;-40;-40;159;0;0;-58;-60;-7;0;0;0;-125;34;0;34;0;0;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;03/2019;153;0;44;0;0;0;197;0;0;0;0;9;9;206;0;0;-36;-57;0;0;0;0;-93;113;0;113;0;0;113;-64
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2019;176;0;20;0;0;0;196;0;0;0;0;-8;-8;188;0;0;-189;-66;0;0;141;0;-115;74;0;74;-1;0;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;03/2019;171;0;21;0;0;0;193;0;0;0;0;9;9;202;1;0;-63;-55;-1;0;6;0;-112;90;0;90;-6;-5;79;-52
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;03/2019;171;0;19;0;0;0;190;0;0;0;0;1;1;190;0;0;-34;-57;0;0;0;0;-91;99;0;99;0;0;99;-68
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;03/2019;172;0;16;0;0;0;189;0;0;0;0;1;1;190;0;0;0;-56;0;0;0;0;-56;134;0;134;0;0;134;0
AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18684408;n2;S4;I;2;SALVADOR;BA;03/2019;0;0;187;0;0;0;187;0;0;0;0;-92;-92;95;2.304;0;-1.121;-2.541;-231;0;0;-1;-1.590;-1.495;0;-1.495;163;0;-1.333;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;03/2019;173;0;13;0;0;0;186;0;0;0;0;-14;-14;172;0;0;-99;-59;1;0;0;0;-158;14;0;14;0;-10;4;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COELBA E DA CHESF LTDA. - SICOOB COPELBA;86784089;b3S;S5;I;2;SALVADOR;BA;03/2019;158;0;28;0;0;0;186;-2;0;0;0;-46;-48;138;574;2;-198;-275;-56;0;11;-12;46;183;0;183;-66;0;118;0
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S4;I;2;CURITIBA;PR;03/2019;0;0;13;0;171;0;184;0;0;0;0;0;0;184;17;0;-99;-183;-9;0;0;0;-275;-91;0;-91;0;0;-91;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;03/2019;176;0;8;0;0;0;184;0;0;0;0;-3;-3;181;0;0;-41;-37;0;0;13;0;-65;116;0;116;0;0;116;-5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;03/2019;176;0;7;0;0;0;183;0;0;0;0;-4;-4;180;0;0;-36;-52;0;0;0;0;-88;92;0;92;-2;0;90;-33
MAGLIANO S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;n2;S4;I;2;SAO PAULO;SP;03/2019;0;0;191;-8;0;0;183;0;0;0;0;0;0;183;1.356;13;-1.458;-1.819;-120;0;75;-5;-1.958;-1.775;0;-1.775;0;0;-1.775;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;03/2019;175;0;7;0;0;0;182;-8;0;0;0;-7;-16;166;0;0;-105;-120;0;0;50;1;-176;-10;0;-11;0;0;-11;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;03/2019;148;0;33;0;0;0;181;0;0;0;0;-4;-4;177;5;0;-35;-42;0;0;0;-8;-80;96;0;96;-6;0;90;0
CORREPARTI CORRETORA DE CAMBIO LTDA;80202872;n2;S4;I;2;SAO JOSE DOS PINHAIS;PR;03/2019;0;0;0;0;181;0;181;0;0;0;0;0;0;181;709;39;-195;-408;-79;0;1;-34;33;213;0;213;-79;0;134;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;03/2019;159;0;21;0;0;0;180;0;0;0;0;-2;-2;178;0;0;0;-72;0;0;0;0;-72;105;0;105;0;0;105;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2019;162;0;18;0;0;0;179;0;0;0;0;0;0;179;0;0;-90;-80;0;0;0;0;-170;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;03/2019;166;0;8;0;0;0;175;0;0;0;0;-2;-2;173;0;0;0;-95;0;0;1;-2;-96;77;0;77;0;0;76;-44
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20251847;n1;S5;I;2;CAMPINAS;SP;03/2019;174;0;0;0;0;0;175;0;-6;0;0;-106;-111;63;0;0;-7;-76;-8;0;0;0;-91;-27;0;-27;0;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;03/2019;114;0;59;0;0;0;172;0;0;0;0;-23;-23;149;0;0;-36;-69;0;0;0;0;-105;44;0;44;0;0;44;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;03/2019;126;0;44;0;0;0;170;0;0;0;0;-3;-3;167;66;0;-43;-81;0;0;30;0;-28;139;0;139;-20;0;120;-60
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;03/2019;168;0;0;0;0;0;168;0;0;0;0;-3;-3;165;0;0;-110;-65;0;0;0;0;-175;-11;0;-11;0;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2019;167;0;0;0;0;0;167;0;0;0;0;3;3;170;0;0;-52;-44;0;0;0;0;-96;74;0;74;0;0;74;0
MEGA CORRETORA DE CÂMBIO LTDA.;15077393;n2;S4;I;2;RIO CLARO;SP;03/2019;0;0;8;0;158;0;165;0;0;0;0;0;0;165;4;0;-33;-78;-8;0;0;0;-116;50;0;50;-15;0;35;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;03/2019;162;0;1;0;0;0;163;-7;-5;0;0;-38;-49;114;7;35;-105;-59;0;0;0;-34;-155;-41;0;-41;0;0;-41;0
IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;27842177;n2;S4;I;2;SAO PAULO;SP;03/2019;0;0;41;0;120;0;161;0;0;0;0;0;0;161;28;0;-295;-310;-10;0;0;-2;-590;-429;0;-429;0;0;-429;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;03/2019;158;0;0;0;0;0;158;0;0;0;0;-2;-2;155;0;0;-108;-60;0;0;43;-7;-132;23;0;23;0;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2019;156;0;0;0;0;0;156;-10;0;0;0;1;-9;147;14;0;-62;-60;0;0;0;-1;-109;38;0;38;0;0;38;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3058464;n1;S4;I;1;BOA VISTA;RR;03/2019;102;0;53;0;0;0;155;0;0;0;0;-68;-68;87;0;0;-1.201;-301;-5;0;1;1;-1.506;-1.419;1.098;-322;0;0;-322;0
COBANSA COMPANHIA HIPOTECARIA;53263331;n1;S5;I;2;SAO PAULO;SP;03/2019;0;0;154;0;0;0;154;0;-111;0;0;0;-111;43;532;0;-84;-230;-54;0;16;-28;152;195;0;195;-48;0;147;0
BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793;n2;S4;I;2;SAO PAULO;SP;03/2019;0;0;154;0;0;0;154;0;0;0;0;0;0;154;8.224;0;-2.267;-2.521;-599;0;5;0;2.843;2.997;0;2.997;-1.188;0;1.809;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5442029;n1;S5;I;2;SAO PAULO;SP;03/2019;141;0;9;0;0;0;151;0;-20;0;0;5;-15;136;14;78;0;-28;-15;0;0;0;50;186;-2;184;-38;0;146;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;03/2019;149;0;0;0;0;0;149;0;0;0;0;-15;-15;134;0;0;-19;-61;0;0;15;0;-64;69;0;69;0;-2;68;-39
